np,rep,request,phase,prompt_tokens,tokens,ttft_s,wall_s,itl_s,request_tps,stop,error
16,0,11,measure,24,256,0.04878350504441187,3.222050851036329,0.012444185670556537,80.67394646825073,True,
16,0,12,measure,24,256,0.048699879029300064,3.221837637014687,0.012443677482295636,80.67724111749041,True,
16,0,13,measure,24,256,0.04884353402303532,3.2217244019848295,0.012442670070438408,80.68377309244836,True,
16,0,14,measure,24,256,0.048475012998096645,3.2219260630081408,0.012444906078470762,80.6692764330459,True,
16,0,15,measure,24,256,0.04848861997015774,3.2217400340014137,0.012444123192279435,80.67435150837325,True,
16,1,0,measure,24,256,0.02983528096228838,3.2146184719749726,0.012489345847108566,80.38223786235137,True,
16,1,1,measure,24,256,0.05437156796688214,3.229030343994964,0.012449642258933654,80.63858765958145,True,
16,1,2,measure,24,256,0.054055590997450054,3.229030293994583,0.012450881188224051,80.63056368869316,True,
16,1,3,measure,24,256,0.05386355897644535,3.228820215968881,0.012450810419578177,80.63102198141596,True,
16,1,4,measure,24,256,0.053596929006744176,3.2287238049902953,0.012451477945033533,80.62669934117184,True,
16,1,5,measure,24,256,0.0533656399929896,3.2284808619879186,0.012451432243117368,80.62699527456986,True,
16,1,6,measure,24,256,0.05312499200226739,3.2280590049922466,0.012450721619568545,80.63159705133941,True,
16,1,7,measure,24,256,0.053296032012440264,3.228087791998405,0.012450163764650843,80.63520991409267,True,
16,1,8,measure,24,256,0.052945266012102365,3.22794915700797,0.012450995650964186,80.62982244714773,True,
16,1,9,measure,24,256,0.05297980399336666,3.227937914954964,0.012450816121418028,80.63098505651323,True,
16,1,10,measure,24,256,0.05273742298595607,3.2276372280321084,0.012450587470769225,80.63246581612317,True,
16,1,11,measure,24,256,0.052370364021044225,3.2271644580177963,0.012450172917634322,80.6351506335711,True,
16,1,12,measure,24,256,0.05241639504674822,3.227458111010492,0.012451143984171544,80.62886188640027,True,
16,1,13,measure,24,256,0.05181280698161572,3.2267004669993185,0.012450539843206678,80.63277426281363,True,
16,1,14,measure,24,256,0.05178462102776393,3.226669436029624,0.012450528686281805,80.63284651788226,True,
16,1,15,measure,24,256,0.05151427397504449,3.226501722994726,0.012450931172626203,80.63023999639536,True,
16,2,0,measure,24,256,0.05205166502855718,3.2239813600317575,0.012438939980404707,80.70796789830543,True,
16,2,1,measure,24,256,0.05201738700270653,3.2239887850009836,0.012439103521561872,80.70690680299099,True,
16,2,2,measure,24,256,0.028043744969181716,3.2094094189815223,0.012475943819656238,80.46858683715305,True,
16,2,3,measure,24,256,0.051814463979098946,3.2240212989854626,0.012440026803946524,80.70091684279674,True,
16,2,4,measure,24,256,0.05177949502831325,3.2237662129919045,0.01243916359985722,80.70651700721858,True,
16,2,5,measure,24,256,0.05149471899494529,3.2234374699764885,0.012438991180319778,80.70763569764365,True,
16,2,6,measure,24,256,0.05119544401532039,3.2232671010424383,0.012439496694223992,80.70435591607175,True,
16,2,7,measure,24,256,0.05090759304584935,3.222839872993063,0.012438950117440055,80.7079021259118,True,
16,2,8,measure,24,256,0.05102350399829447,3.2229849019786343,0.012439064305805254,80.70716124193726,True,
16,2,9,measure,24,256,0.050781964033376426,3.222831587016117,0.012439410286206825,80.70491651365724,True,
16,2,10,measure,24,256,0.05036681902129203,3.2227263579843566,0.01244062564299241,80.69703224234085,True,
16,2,11,measure,24,256,0.0504324390203692,3.2220434510381892,0.012437690243207138,80.71607742247353,True,
16,2,12,measure,24,256,0.05014921701513231,3.222066678048577,0.012438892004052725,80.7082791859888,True,
16,2,13,measure,24,256,0.049943218007683754,3.221715040039271,0.012438320870712108,80.71198508725844,True,
16,2,14,measure,24,256,0.049878659017849714,3.221866199048236,0.012439166823648574,80.70649609094859,True,
16,2,15,measure,24,256,0.049737559049390256,3.221866961044725,0.012439723145079745,80.70288678607207,True,
