# elapsed_s	utc	edge_mC	power_uW	sclk_MHz	od_max_MHz	perf_level
367	2026-07-18T19:03:47Z	66000	82030000	2200	2200	manual
369	2026-07-18T19:03:49Z	67000	81039000	2200	2200	manual
371	2026-07-18T19:03:51Z	67000	80092000	2200	2200	manual
373	2026-07-18T19:03:53Z	67000	80065000	2200	2200	manual
375	2026-07-18T19:03:55Z	67000	81024000	2200	2200	manual
377	2026-07-18T19:03:57Z	67000	81043000	2200	2200	manual
379	2026-07-18T19:03:59Z	66000	80076000	2200	2200	manual
381	2026-07-18T19:04:01Z	67000	84065000	2200	2200	manual
383	2026-07-18T19:04:03Z	67000	81005000	2200	2200	manual
385	2026-07-18T19:04:05Z	67000	80076000	2200	2200	manual
387	2026-07-18T19:04:07Z	68000	82036000	2200	2200	manual
389	2026-07-18T19:04:09Z	67000	81089000	2200	2200	manual
391	2026-07-18T19:04:11Z	67000	81014000	2200	2200	manual
393	2026-07-18T19:04:13Z	67000	81078000	2200	2200	manual
395	2026-07-18T19:04:15Z	68000	82033000	2200	2200	manual
397	2026-07-18T19:04:17Z	68000	82055000	2200	2200	manual
399	2026-07-18T19:04:19Z	68000	83028000	2200	2200	manual
401	2026-07-18T19:04:21Z	67000	81017000	2200	2200	manual
403	2026-07-18T19:04:23Z	68000	80090000	2200	2200	manual
405	2026-07-18T19:04:25Z	67000	81076000	2200	2200	manual
407	2026-07-18T19:04:27Z	67000	82001000	2200	2200	manual
409	2026-07-18T19:04:29Z	68000	80090000	2200	2200	manual
411	2026-07-18T19:04:31Z	67000	80075000	2200	2200	manual
413	2026-07-18T19:04:33Z	68000	80049000	2200	2200	manual
415	2026-07-18T19:04:35Z	69000	82064000	2200	2200	manual
417	2026-07-18T19:04:37Z	66000	81057000	2200	2200	manual
419	2026-07-18T19:04:39Z	67000	81025000	2200	2200	manual
421	2026-07-18T19:04:41Z	67000	80088000	2200	2200	manual
423	2026-07-18T19:04:43Z	69000	80070000	2200	2200	manual
425	2026-07-18T19:04:45Z	67000	80053000	2200	2200	manual
427	2026-07-18T19:04:47Z	67000	81041000	2200	2200	manual
429	2026-07-18T19:04:49Z	68000	81051000	2200	2200	manual
431	2026-07-18T19:04:51Z	67000	80093000	2200	2200	manual
433	2026-07-18T19:04:53Z	67000	82012000	2200	2200	manual
435	2026-07-18T19:04:55Z	66000	80065000	2200	2200	manual
437	2026-07-18T19:04:57Z	67000	80077000	2200	2200	manual
439	2026-07-18T19:04:59Z	66000	80027000	2200	2200	manual
441	2026-07-18T19:05:01Z	67000	83015000	2200	2200	manual
443	2026-07-18T19:05:03Z	67000	81028000	2200	2200	manual
445	2026-07-18T19:05:05Z	67000	81039000	2200	2200	manual
447	2026-07-18T19:05:07Z	67000	81036000	2200	2200	manual
449	2026-07-18T19:05:10Z	67000	80059000	2200	2200	manual
452	2026-07-18T19:05:12Z	68000	80080000	2200	2200	manual
454	2026-07-18T19:05:14Z	67000	81004000	2200	2200	manual
456	2026-07-18T19:05:16Z	68000	80093000	2200	2200	manual
458	2026-07-18T19:05:18Z	67000	81063000	2200	2200	manual
460	2026-07-18T19:05:20Z	67000	82020000	2200	2200	manual
462	2026-07-18T19:05:22Z	67000	80083000	2200	2200	manual
464	2026-07-18T19:05:24Z	67000	83029000	2200	2200	manual
466	2026-07-18T19:05:26Z	67000	80089000	2200	2200	manual
468	2026-07-18T19:05:28Z	67000	81035000	2200	2200	manual
470	2026-07-18T19:05:30Z	68000	81034000	2200	2200	manual
472	2026-07-18T19:05:32Z	67000	81011000	2200	2200	manual
474	2026-07-18T19:05:34Z	67000	80057000	2200	2200	manual
476	2026-07-18T19:05:36Z	68000	80059000	2200	2200	manual
478	2026-07-18T19:05:38Z	67000	80058000	2200	2200	manual
480	2026-07-18T19:05:40Z	67000	81033000	2200	2200	manual
482	2026-07-18T19:05:42Z	68000	80098000	2200	2200	manual
484	2026-07-18T19:05:44Z	67000	80087000	2200	2200	manual
486	2026-07-18T19:05:46Z	68000	80075000	2200	2200	manual
488	2026-07-18T19:05:48Z	68000	80070000	2200	2200	manual
490	2026-07-18T19:05:50Z	67000	80062000	2200	2200	manual
492	2026-07-18T19:05:52Z	66000	80053000	2200	2200	manual
494	2026-07-18T19:05:54Z	66000	80094000	2200	2200	manual
496	2026-07-18T19:05:56Z	67000	81055000	2200	2200	manual
498	2026-07-18T19:05:58Z	67000	81096000	2200	2200	manual
500	2026-07-18T19:06:00Z	67000	81017000	2200	2200	manual
502	2026-07-18T19:06:02Z	67000	80052000	2200	2200	manual
504	2026-07-18T19:06:04Z	67000	80051000	2200	2200	manual
506	2026-07-18T19:06:06Z	69000	81026000	2200	2200	manual
508	2026-07-18T19:06:08Z	67000	80087000	2200	2200	manual
510	2026-07-18T19:06:10Z	68000	80080000	2200	2200	manual
512	2026-07-18T19:06:12Z	67000	80050000	2200	2200	manual
514	2026-07-18T19:06:14Z	67000	80071000	2200	2200	manual
516	2026-07-18T19:06:16Z	67000	80096000	2200	2200	manual
518	2026-07-18T19:06:18Z	66000	81076000	2200	2200	manual
520	2026-07-18T19:06:20Z	71000	88001000	2200	2200	manual
522	2026-07-18T19:06:22Z	68000	84051000	2200	2200	manual
