np,rep,request,phase,prompt_tokens,tokens,ttft_s,wall_s,itl_s,request_tps,stop,error
16,3,4,measure,24,128,0.5355165809996834,9.800349417000689,0.07295143965355122,13.815683700478814,True,
16,3,5,measure,24,128,0.5350797469982354,9.799935978997382,0.07295162387400903,13.815648812542932,True,
16,3,6,measure,24,128,0.534567976003018,9.799511127002916,0.07295230827558974,13.815519201128168,True,
16,3,7,measure,24,128,0.5352008739973826,9.799953923997236,0.07295081141732168,13.81580267808671,True,
16,3,8,measure,24,128,0.5352472340018721,9.800026475000777,0.07295101764566067,13.815763621605663,True,
16,3,9,measure,24,128,0.5353060289999121,9.800085170001694,0.07295101685828174,13.815763770722722,True,
16,3,10,measure,24,128,0.535489707999659,9.800153342999693,0.07295010736220499,13.815936016979805,True,
16,3,11,measure,24,128,0.5355101179993653,9.800170245998743,0.0729500797480266,13.815941246798925,True,
16,3,12,measure,24,128,0.5356037909987208,9.800262617001863,0.07295006949608773,13.815943188403448,True,
16,3,13,measure,24,128,0.5356340600010299,9.800274500001251,0.07294992472441118,13.815970606625825,True,
16,3,14,measure,24,128,0.5356970339998952,9.800249270996574,0.07294923021257227,13.81610214132639,True,
16,3,15,measure,24,128,0.5356913930008886,9.800249912001163,0.07294927967716752,13.816092773065272,True,
16,4,0,measure,24,128,0.38184635499783326,9.783954785998503,0.07403234985039897,13.613967647720152,True,
16,4,1,measure,24,128,0.5427716070007591,9.852782877998834,0.07330717536218957,13.748640713114607,True,
16,4,2,measure,24,128,0.5429242649988737,9.852920998000627,0.07330706088977759,13.748662182261572,True,
16,4,3,measure,24,128,0.5430622250023589,9.852930496999761,0.07330604938580632,13.748851891385357,True,
16,4,4,measure,24,128,0.5431878400013375,9.853025071999582,0.07330580497636413,13.748897731537069,True,
16,4,5,measure,24,128,0.5432625760004157,9.853142010000738,0.07330613727559308,13.748835407313134,True,
16,4,6,measure,24,128,0.5432889279982192,9.85304085199823,0.0733051332598426,13.749023716735488,True,
16,4,7,measure,24,128,0.5432952599985583,9.853073706999567,0.07330534210237015,13.748984546590696,True,
16,4,8,measure,24,128,0.5433924909993948,9.853160826998646,0.07330526248818309,13.748999478864185,True,
16,4,9,measure,24,128,0.5434447229999932,9.853227067000262,0.07330537278740369,13.748978791377457,True,
16,4,10,measure,24,128,0.5434988480010361,9.853176226999494,0.07330454629132645,13.749133808734662,True,
16,4,11,measure,24,128,0.5435813600015535,9.85323025300022,0.07330432199211548,13.74917587883068,True,
16,4,12,measure,24,128,0.5439436480010045,9.85358142900077,0.07330423449606115,13.749192289869525,True,
16,4,13,measure,24,128,0.5434498829999939,9.8530590090013,0.07330400886615202,13.749234609915248,True,
16,4,14,measure,24,128,0.5437414030020591,9.85333193200131,0.07330386243306497,13.749262075628534,True,
16,4,15,measure,24,128,0.5439942470002279,9.853432889001851,0.07330266647245373,13.74948640001764,True,
