timestamp,power1_average_uw,temp1_input_mc,freq1_input_hz,gpu_busy_percent
2026-07-10T01:57:01.721495835+02:00,118078000,63000,2900000000,1
2026-07-10T01:57:02.727749195+02:00,118096000,63000,2900000000,1
2026-07-10T01:57:03.738137156+02:00,119046000,64000,2900000000,1
2026-07-10T01:57:04.749558498+02:00,119078000,64000,2900000000,1
2026-07-10T01:57:05.761543163+02:00,119089000,64000,2900000000,1
2026-07-10T01:57:06.773143255+02:00,119092000,63000,2900000000,1
2026-07-10T01:57:07.781517756+02:00,119097000,63000,2900000000,1
2026-07-10T01:57:08.790117358+02:00,119043000,64000,2900000000,1
2026-07-10T01:57:09.796995852+02:00,119049000,63000,2900000000,1
2026-07-10T01:57:10.803557907+02:00,119063000,63000,2900000000,1
2026-07-10T01:57:11.812899190+02:00,119074000,64000,2900000000,1
2026-07-10T01:57:12.822581731+02:00,118022000,63000,2900000000,1
2026-07-10T01:57:13.831864660+02:00,119033000,63000,2900000000,1
2026-07-10T01:57:14.840174745+02:00,119067000,63000,2900000000,1
2026-07-10T01:57:15.849671273+02:00,119008000,63000,2900000000,1
2026-07-10T01:57:16.859909171+02:00,119066000,63000,2900000000,1
2026-07-10T01:57:17.870722475+02:00,119087000,63000,2900000000,1
2026-07-10T01:57:18.880303928+02:00,119090000,63000,2900000000,1
2026-07-10T01:57:19.889647356+02:00,120004000,64000,2900000000,1
2026-07-10T01:57:20.900494597+02:00,119088000,63000,2900000000,1
2026-07-10T01:57:21.906584048+02:00,119034000,63000,2900000000,1
2026-07-10T01:57:22.913201422+02:00,119009000,64000,2900000000,1
2026-07-10T01:57:23.923736642+02:00,119065000,64000,2900000000,1
2026-07-10T01:57:24.932034284+02:00,119023000,64000,2900000000,1
2026-07-10T01:57:25.943103229+02:00,118084000,64000,2900000000,1
2026-07-10T01:57:26.950450221+02:00,118059000,64000,2900000000,1
2026-07-10T01:57:27.959564081+02:00,115021000,64000,2900000000,1
2026-07-10T01:57:28.968052807+02:00,118009000,64000,2900000000,1
2026-07-10T01:57:29.980172448+02:00,119031000,64000,2900000000,1
2026-07-10T01:57:30.994793594+02:00,119075000,64000,2900000000,1
