# elapsed_s	utc	edge_mC	power_uW	sclk_MHz	od_max_MHz	perf_level
440	2026-07-18T22:35:57Z	70000	120001000	2627	2900	auto
442	2026-07-18T22:35:59Z	71000	119098000	2620	2900	auto
444	2026-07-18T22:36:01Z	70000	119098000	2630	2900	auto
446	2026-07-18T22:36:03Z	70000	120002000	2619	2900	auto
448	2026-07-18T22:36:05Z	70000	120004000	2627	2900	auto
450	2026-07-18T22:36:07Z	71000	120008000	2622	2900	auto
452	2026-07-18T22:36:09Z	71000	120002000	2630	2900	auto
454	2026-07-18T22:36:11Z	70000	119099000	2622	2900	auto
456	2026-07-18T22:36:13Z	70000	120002000	2627	2900	auto
458	2026-07-18T22:36:15Z	71000	119084000	2618	2900	auto
460	2026-07-18T22:36:17Z	70000	120012000	2613	2900	auto
462	2026-07-18T22:36:19Z	70000	119089000	2633	2900	auto
464	2026-07-18T22:36:21Z	70000	119097000	2607	2900	auto
466	2026-07-18T22:36:23Z	70000	120011000	2633	2900	auto
468	2026-07-18T22:36:25Z	70000	119095000	2606	2900	auto
470	2026-07-18T22:36:27Z	70000	120007000	2625	2900	auto
472	2026-07-18T22:36:29Z	70000	120000000	2611	2900	auto
474	2026-07-18T22:36:31Z	70000	119096000	2630	2900	auto
476	2026-07-18T22:36:33Z	70000	120001000	2616	2900	auto
478	2026-07-18T22:36:35Z	70000	119094000	2631	2900	auto
480	2026-07-18T22:36:37Z	70000	119098000	2625	2900	auto
482	2026-07-18T22:36:39Z	70000	120001000	2631	2900	auto
484	2026-07-18T22:36:41Z	70000	120002000	2623	2900	auto
486	2026-07-18T22:36:43Z	70000	120006000	2628	2900	auto
488	2026-07-18T22:36:45Z	70000	120008000	2620	2900	auto
490	2026-07-18T22:36:47Z	70000	120014000	2617	2900	auto
492	2026-07-18T22:36:49Z	71000	119091000	2633	2900	auto
494	2026-07-18T22:36:51Z	70000	119096000	2609	2900	auto
496	2026-07-18T22:36:53Z	70000	120003000	2633	2900	auto
