timestamp_utc,seconds_elapsed,watts,source,label,path
2026-05-16T10:47:13.801930+00:00,44.593,119.083,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:14.302986+00:00,45.094,119.084,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:14.804033+00:00,45.595,119.058,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:15.305195+00:00,46.096,119.053,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:15.806179+00:00,46.597,119.016,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:16.307095+00:00,47.098,119.019,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:16.808336+00:00,47.599,119.031,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:17.309378+00:00,48.100,119.031,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:17.810210+00:00,48.601,119.051,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:18.310553+00:00,49.101,119.063,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:18.811518+00:00,49.602,119.045,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:19.312681+00:00,50.104,119.045,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:19.813461+00:00,50.604,119.039,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:20.313754+00:00,51.105,119.058,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:20.814696+00:00,51.606,119.033,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:21.315804+00:00,52.107,119.018,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:21.816827+00:00,52.608,119.015,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:22.317936+00:00,53.109,99.016,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:22.818829+00:00,53.610,73.080,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:23.320139+00:00,54.111,57.075,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:23.823044+00:00,54.614,48.005,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:24.324245+00:00,55.115,42.094,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
