np,rep,request,phase,prompt_tokens,tokens,ttft_s,wall_s,itl_s,request_tps,stop,error
16,2,12,measure,24,128,0.3887403330008965,10.612389108999196,0.08050117146455353,12.519991913308006,True,
16,2,13,measure,24,128,0.38910174899865524,10.612695327999973,0.08050073684253006,12.520059508518097,True,
16,2,14,measure,24,128,0.38860307399954763,10.612209337999957,0.08050083672441267,12.520043974181249,True,
16,2,15,measure,24,128,0.3889245829996071,10.612426661999052,0.08050001637007437,12.520171562632198,True,
16,3,0,measure,24,128,0.37718563499947777,10.641755774999183,0.08082338692913153,12.470078946725739,True,
16,3,1,measure,24,128,0.3772865130013088,10.64165146200321,0.08082177125198348,12.470328231309294,True,
16,3,2,measure,24,128,0.3772898189999978,10.64176804899762,0.08082266322832772,12.470190606077175,True,
16,3,3,measure,24,128,0.37765177599794697,10.641853685996466,0.0808204874803033,12.470526312943358,True,
16,3,4,measure,24,128,0.37711676100298064,10.641465799002617,0.08082164596850107,12.470347561850375,True,
16,3,5,measure,24,128,0.37784549500065623,10.641918343000725,0.08081947124409503,12.470683119220116,True,
16,3,6,measure,24,128,0.37740752899844665,10.6415205159974,0.08081978729920435,12.47063435117397,True,
16,3,7,measure,24,128,0.3776943900011247,10.641665859999193,0.08081867299211078,12.470806293075567,True,
16,3,8,measure,24,128,0.3777644469992083,10.641691849999916,0.08081832600787958,12.470859835054815,True,
16,3,9,measure,24,128,0.3777980019985989,10.641586894998909,0.0808172353779552,12.471028129513979,True,
16,3,10,measure,24,128,0.3777785940001195,10.641589651000686,0.08081740989764226,12.471001199178927,True,
16,3,11,measure,24,128,0.3780022110004211,10.641720627001632,0.08081668044095441,12.471113763258263,True,
16,3,12,measure,24,128,0.37800554700152134,10.64206783500049,0.08081938809448005,12.470695949464494,True,
16,3,13,measure,24,128,0.3782409679988632,10.64190618900102,0.08081626158269414,12.47117839912377,True,
16,3,14,measure,24,128,0.37779120900086127,10.641545173999475,0.08081696035431979,12.471070568965775,True,
16,3,15,measure,24,128,0.3781571149993397,10.64173688899973,0.08081558877165662,12.471282224964867,True,
16,4,0,measure,24,128,0.4332276589993853,11.056174730998464,0.08364525253542582,12.049386966955144,True,
16,4,1,measure,24,128,0.4321279690011579,11.055741203999787,0.08365049791337503,12.048631399561348,True,
16,4,2,measure,24,128,0.6190920459994231,11.141729374001443,0.08285541203151196,12.164250844165883,True,
16,4,3,measure,24,128,0.6195088909989863,11.142006936999678,0.0828543153228401,12.164411857377273,True,
16,4,4,measure,24,128,0.6190145039981871,11.141610061000392,0.08285508312600162,12.164299131959233,True,
16,4,5,measure,24,128,0.6194085950010049,11.14178283900037,0.08285334050393202,12.164554978929308,True,
16,4,6,measure,24,128,0.6194918069995765,11.141738021000492,0.082852332393708,12.164702991808253,True,
16,4,7,measure,24,128,0.6196654560008028,11.141833999001392,0.08285172081102826,12.164792787428441,True,
16,4,8,measure,24,128,0.6196075629995903,11.141721047999454,0.0828512872834635,12.164856440911278,True,
16,4,9,measure,24,128,0.6197410950007907,11.14186021000205,0.08285133161418315,12.164849931941173,True,
16,4,10,measure,24,128,0.6198131060009473,11.141868796999916,0.0828508322125903,12.164923258246661,True,
16,4,11,measure,24,128,0.6198671610000019,11.141975815997284,0.0828512492519471,12.164862024990471,True,
16,4,12,measure,24,128,0.6199607540002035,11.142081132002204,0.08285134155907087,12.164848471758823,True,
16,4,13,measure,24,128,0.6203383819993178,11.142280412001128,0.08284993724410875,12.165054667192267,True,
16,4,14,measure,24,128,0.6198949749996245,11.141874166998605,0.08285022985825968,12.165011702107575,True,
16,4,15,measure,24,128,0.6201169989981281,11.142071502999897,0.08285003546458086,12.165040245262258,True,
