date,status,source,run_group,run_id,repeat,system,backend,tool_route,build,model,quant,experts,experts_used,context_tokens,prompt_tokens_per_sequence,generation_tokens_per_sequence,concurrency,prompt_tps,aggregate_decode_tps,total_seconds,combined_tps,max_temp_c,avg_ppt_w,max_ppt_w,notes
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-dense16-48,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,48,1393.062378,344.075470,35.498257,865.394592,83.0,135.867,155.080,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-dense16-64,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,64,1416.811157,423.166901,42.486786,964.064453,84.0,139.738,154.084,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-dense16-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,1,1367.864868,93.573135,1.742220,367.347412,86.0,139.045,158.019,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-dense16-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,2,1410.441040,136.568726,2.600528,492.207733,86.0,139.045,158.019,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-dense16-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,4,1421.866821,184.237152,4.219387,606.723206,86.0,139.045,158.019,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-dense16-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,8,1415.846558,227.080490,7.402383,691.669189,86.0,139.045,158.019,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-dense16-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,9,1412.653320,234.539673,8.173696,704.699585,86.0,139.045,158.019,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-dense16-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,12,1413.705322,245.426422,10.604521,724.219421,86.0,139.045,158.019,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-dense16-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,16,1410.333496,227.539093,14.809206,691.461792,86.0,139.045,158.019,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-dense16-mid,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,24,1420.139893,294.922729,19.068956,805.497681,94.0,148.869,173.034,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-dense16-mid,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,32,1413.087036,326.838562,24.126654,848.853760,94.0,148.869,173.034,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-gate-48,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,48,1393.985229,343.799164,35.500931,865.329407,82.0,135.968,154.056,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-gate-64,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,64,1414.943848,423.266724,42.512741,963.475891,85.0,139.872,154.078,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-gate-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,1,1368.310791,93.516327,1.742929,367.197968,87.0,134.912,157.038,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-gate-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,2,1409.796387,136.627838,2.600049,492.298401,87.0,134.912,157.038,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-gate-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,4,1420.992676,184.753632,4.212504,607.714478,87.0,134.912,157.038,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-gate-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,8,1414.889282,226.966034,7.406614,691.273987,87.0,134.912,157.038,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-gate-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,9,1410.349121,209.575439,8.764103,657.226440,87.0,134.912,157.038,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-gate-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,12,1411.883179,236.025879,10.859396,707.221680,87.0,134.912,157.038,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-gate-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,16,1409.387207,266.366821,13.501101,758.456665,87.0,134.912,157.038,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-gate-mid,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,24,1420.295776,296.112061,19.026169,807.309143,94.0,148.227,172.053,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-gate-mid,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,32,1413.163208,327.701691,24.093021,850.038696,94.0,148.227,172.053,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-rocm-48,0,Beelink GTR9 Pro,ROCm/HIP,lemonade-rocm-b1259,b1259 e77056f,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,48,1303.630000,405.920000,33.988000,903.850000,76.0,117.158,132.031,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-rocm-64,0,Beelink GTR9 Pro,ROCm/HIP,lemonade-rocm-b1259,b1259 e77056f,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,64,1301.690000,425.850000,44.410000,922.310000,79.0,121.229,131.097,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-rocm-low,0,Beelink GTR9 Pro,ROCm/HIP,lemonade-rocm-b1259,b1259 e77056f,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,1,1217.710000,64.400000,2.408000,265.770000,80.0,115.233,133.013,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-rocm-low,0,Beelink GTR9 Pro,ROCm/HIP,lemonade-rocm-b1259,b1259 e77056f,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,2,1285.030000,95.580000,3.475000,368.300000,80.0,115.233,133.013,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-rocm-low,0,Beelink GTR9 Pro,ROCm/HIP,lemonade-rocm-b1259,b1259 e77056f,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,4,1299.050000,133.920000,5.400000,474.100000,80.0,115.233,133.013,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-rocm-low,0,Beelink GTR9 Pro,ROCm/HIP,lemonade-rocm-b1259,b1259 e77056f,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,8,1297.850000,192.260000,8.482000,603.620000,80.0,115.233,133.013,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-rocm-low,0,Beelink GTR9 Pro,ROCm/HIP,lemonade-rocm-b1259,b1259 e77056f,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,9,1294.920000,200.330000,9.309000,618.740000,80.0,115.233,133.013,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-rocm-low,0,Beelink GTR9 Pro,ROCm/HIP,lemonade-rocm-b1259,b1259 e77056f,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,12,1302.340000,240.780000,11.097000,692.080000,80.0,115.233,133.013,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-rocm-low,0,Beelink GTR9 Pro,ROCm/HIP,lemonade-rocm-b1259,b1259 e77056f,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,16,1302.230000,287.860000,13.405000,763.880000,80.0,115.233,133.013,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-rocm-mid,0,Beelink GTR9 Pro,ROCm/HIP,lemonade-rocm-b1259,b1259 e77056f,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,24,1302.840000,313.730000,19.223000,799.030000,79.0,117.738,135.002,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-rocm-mid,0,Beelink GTR9 Pro,ROCm/HIP,lemonade-rocm-b1259,b1259 e77056f,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,32,1306.640000,369.110000,23.636000,866.480000,79.0,117.738,135.002,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-stock,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,1,1356.463867,91.859062,1.770891,361.399994,94.0,144.955,164.031,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-stock,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,2,1405.867310,136.602112,2.602432,491.847626,94.0,144.955,164.031,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-stock,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,4,1417.317749,182.783249,4.246115,602.904114,94.0,144.955,164.031,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-stock,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,8,1413.150146,227.070786,7.408096,691.135742,94.0,144.955,164.031,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-stock,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,9,1408.903687,146.893265,11.113057,518.309204,94.0,144.955,164.031,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-stock,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,12,1412.120361,176.157761,13.070360,587.588989,94.0,144.955,164.031,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-stock,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,16,1408.101196,212.544495,15.453394,662.637634,94.0,144.955,164.031,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-stock,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,24,1409.512451,267.532745,20.200615,760.372864,94.0,144.955,164.031,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-stock,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,32,1411.627075,330.898438,23.984886,853.871033,94.0,144.955,164.031,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-stock,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,48,1411.125977,339.197418,35.529228,864.640259,94.0,144.955,164.031,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,30b-stock,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,64,1414.990601,423.803680,42.487457,964.049194,94.0,144.955,164.031,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-dense16-48,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,48,834.342896,180.898621,63.419289,484.395203,81.0,92.456,142.038,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-dense16-64,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,64,839.440796,194.494598,81.154938,504.713593,83.0,101.091,144.075,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-dense16-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,1,741.513184,64.937996,2.661591,240.457672,81.0,95.407,142.089,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-dense16-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,2,771.541016,90.736481,4.148571,308.539978,81.0,95.407,142.089,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-dense16-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,4,780.230286,123.131477,6.783023,377.412842,81.0,95.407,142.089,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-dense16-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,8,775.508484,141.232651,12.532145,408.549377,81.0,95.407,142.089,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-dense16-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,9,775.442688,141.463058,14.085880,408.920135,81.0,95.407,142.089,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-dense16-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,12,776.743225,137.248398,19.101337,402.066101,81.0,95.407,142.089,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-dense16-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,16,774.650024,130.795288,26.233154,390.345734,81.0,95.407,142.089,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-dense16-mid,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,24,842.331787,166.304199,33.060249,464.606293,83.0,95.563,146.019,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-dense16-mid,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,32,843.350159,176.584686,42.622948,480.492340,83.0,95.563,146.019,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-gate-48,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,48,830.690186,181.044266,63.521488,483.615875,80.0,91.929,141.070,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-gate-64,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,64,837.977295,193.905792,81.350998,503.497192,84.0,100.839,144.026,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
